feature_idx,effect_size,p_value,group1_mean,group2_mean,group1_freq,group2_freq
7037,0.5751911063447829,0.01642967288697368,0.7397672052870176,1.375595337814755,0.33081285444234404,0.6111111111111112
26609,-0.46224097002285097,0.03492830832499719,1.3404279365882081,0.8670932253201803,0.6238185255198487,0.4444444444444444
18311,-0.4445192820105918,0.1823987319398057,0.17703809066621026,0.0,0.09073724007561437,0.0
9966,0.42186760644564375,0.12356426889424035,27.67345568363067,28.172865443759495,1.0,1.0
3243,-0.3633580734927509,0.0948400281339759,4.295432977730475,4.142744527922736,1.0,1.0
23202,-0.34465117617523383,0.1597691771710119,1.013419978334683,0.6310438911120096,0.44612476370510395,0.2777777777777778
15410,0.33150202772058635,0.00021031918479660924,0.003377931555187319,0.13772428035736084,0.001890359168241966,0.05555555555555555
21103,0.32973319520089805,0.06464803096981055,0.061036950473749345,0.23613313833872476,0.03213610586011342,0.1111111111111111
6977,-0.30295349316657105,0.5680249325132379,2.39948147343778,2.1803434689839682,0.9716446124763705,0.8888888888888888
6180,-0.30103984772466347,0.3020880909925525,2.6138224939768167,2.423597428533766,0.9848771266540642,0.9444444444444444
9472,-0.28573269392694994,0.3904853866219311,0.07668453015541986,0.0,0.03969754253308128,0.0
28733,0.28002248278676306,0.21534393411633346,0.6332995023979807,0.94560264216529,0.29111531190926276,0.3888888888888889
14970,-0.25119709290589354,0.6269285039217614,2.3580161684627567,2.178524825308058,0.9565217391304348,0.8888888888888888
5890,0.24517021761121255,0.2969520262820903,0.3814881226516176,0.6006824639108446,0.19092627599243855,0.2777777777777778
7829,0.2445888392937155,0.10352770586347636,0.021784546695269347,0.10369275675879584,0.011342155009451797,0.05555555555555555
5744,-0.23932160860004265,0.36794924385533523,0.6552049460167696,0.3670191499922011,0.19281663516068054,0.1111111111111111
14105,-0.2385010538464138,0.47091759089651775,0.05880477928709668,0.0,0.02835538752362949,0.0
23520,-0.2322038526941764,0.4866087765438526,0.05034826360713331,0.0,0.026465028355387523,0.0
13351,0.21677938289004808,0.44329629204830523,1.4908290936951376,1.9367603725857205,0.3799621928166352,0.5
13621,-0.21480111365719923,0.5205536977682813,0.04426397064908466,0.0,0.022684310018903593,0.0
22459,-0.20879288088350093,0.45051854909152966,1.3492375873663025,0.9990536901685927,0.41965973534971646,0.3333333333333333
15561,0.2073163448221657,0.22792483119276952,0.031881930922740796,0.10427267021603054,0.017013232514177693,0.05555555555555555
7518,-0.19598705714367806,0.5586221079463435,0.034748825098481206,0.0,0.01890359168241966,0.0
10017,-0.19546552894681854,0.5586221079463435,0.0363142472359093,0.0,0.01890359168241966,0.0
19178,0.19445628616147453,0.3113667461294424,0.11099021060705636,0.21665355894300672,0.054820415879017016,0.1111111111111111
8586,-0.1943159105842425,0.47782097514297883,0.4805924707639871,0.3210255437427097,0.22306238185255198,0.16666666666666666
27665,0.18372900489200647,0.31678214466983257,0.03667621215935691,0.0989808373981052,0.020793950850661626,0.05555555555555555
20880,-0.18229383733501223,0.5795646367150911,0.03500570827260585,0.0,0.017013232514177693,0.0
3368,-0.17494318253929095,0.6020526956997669,0.02802193007081578,0.0,0.015122873345935728,0.0
23027,-0.16913310721284394,0.5093276301377362,0.3641049659094423,0.23632372750176323,0.17013232514177692,0.1111111111111111
32593,0.14815311409230747,0.5623488395540275,0.3461361186040146,0.46716808610492283,0.18147448015122875,0.2222222222222222
6726,0.14457374244786797,0.5696518112377238,0.7462722822488593,0.9383441474702623,0.24574669187145556,0.3333333333333333
28538,-0.14133575308525026,0.516155751951103,0.9215952173748629,0.7191654311286079,0.27599243856332706,0.2222222222222222
6681,0.1259639407545905,0.5948195114197103,0.31616016146366,0.4092799756262038,0.166351606805293,0.2222222222222222
27949,-0.08216693168608835,0.6453359023170939,3.716919012917012,3.690385421117147,1.0,1.0
2324,-0.07971060153494418,0.7856588199738239,0.14254728877927494,0.10462820529937744,0.07183364839319471,0.05555555555555555
28591,-0.07898699105689566,0.8800627923202929,3.1757908685446234,3.119936294025845,0.996219281663516,1.0
13271,0.07088921740699403,0.7502097994048691,0.07796886174575142,0.1070148679945204,0.04158790170132325,0.05555555555555555
31247,0.06703434915897483,0.7584846784051567,0.16166432413126436,0.19806940025753444,0.08695652173913043,0.1111111111111111
11501,-0.0665667921035073,0.2667894904780961,1.3360698831554623,1.2718767589992948,0.6427221172022685,0.6666666666666666
13440,0.06031998165406028,0.9194164485080617,1.2733904731746883,1.3938517173131306,0.2892249527410208,0.3333333333333333
28220,-0.05905717165882824,0.8860370472924582,0.12069800851025067,0.09481860531700982,0.06049149338374291,0.05555555555555555
21573,0.04731332410987371,0.8087959986689968,0.3813820317922783,0.4178204337755839,0.20415879017013233,0.2222222222222222
2611,0.042407524903185306,0.7438177677459276,2.6149603283923604,2.636987845102946,0.9829867674858223,1.0
30591,-0.03931089747935618,0.8204291183228293,0.28900020920261316,0.26011566321055096,0.13799621928166353,0.1111111111111111
19290,-0.03476560426576162,0.8419366189669216,3.5833396983732575,3.565713061226739,1.0,1.0
9128,0.025624635472496066,0.9116455376485746,1.7658249069927772,1.8205736213260226,0.4706994328922495,0.4444444444444444
5096,0.02524995749952972,0.6150832347040718,1.4468746216851507,1.499204887284173,0.31190926275992437,0.4444444444444444
6664,-0.014974975356203202,0.45600597444315105,1.877566675382661,1.8630934291415744,0.8393194706994329,0.7777777777777778
