layer,rank,feature_idx,direction,correct_mean_act,incorrect_mean_act,correct_freq,incorrect_freq,freq_diff,mean_diff,effect_size,p_value
4,25,30065,confidence,0.02486746495211165,0.01636055825461804,0.01362088535754824,0.009389671361502348,-0.004231213996045893,-0.00850690669749361,-0.044480639198664,0.6173422277082952
4,26,28104,confidence,0.04384646553728015,0.0333958903388798,0.024971623155505107,0.018779342723004695,-0.006192280432500412,-0.010450575198400355,-0.0404503411861577,0.5968523233313716
4,27,30764,confidence,0.13384283049017293,0.11835440951333918,0.07377979568671963,0.06572769953051644,-0.008052096156203198,-0.015488420976833742,-0.03359914567304666,0.688666166322867
4,28,4084,uncertainty,0.018811642108791667,0.024396317665565742,0.01021566401816118,0.014084507042253521,0.0038688430240923413,0.0055846755567740755,0.02860762451551613,0.6305962342134096
4,29,5297,confidence,4.924719092794499,4.918285524341422,1.0,1.0,0.0,-0.0064335684530769655,-0.02564334589701094,0.7369400915208666
4,30,4839,confidence,0.7954348797965943,0.7716482553123868,0.4108967082860386,0.39906103286384975,-0.01183567542218883,-0.02378662448420754,-0.02485344401658303,0.7678196592236126
4,31,30345,uncertainty,0.33034351978886545,0.345764696318219,0.16912599318955732,0.1784037558685446,0.009277762678987278,0.015421176529353542,0.020792102685670055,0.7947560206654763
4,32,31596,confidence,2.3193256670987568,2.306901005512112,0.9387060158910329,0.9248826291079812,-0.013823386783051617,-0.012424661586644792,-0.01691567125618685,0.6693282186264479
4,33,3189,confidence,0.020338701200539353,0.017291047203708703,0.011350737797956867,0.009389671361502348,-0.0019610664364545193,-0.00304765399683065,-0.01655571414954482,0.8079101547892523
4,34,13965,uncertainty,2.879596363537428,2.883830535020067,1.0,1.0,0.0,0.004234171482639049,0.013300465420629246,0.9581778274573344
4,35,32217,confidence,0.7369825227035973,0.7287282736648416,0.40068104426787743,0.39436619718309857,-0.006314847084778863,-0.008254249038755712,-0.009116262932405245,0.9416690025362376
4,36,32346,uncertainty,0.4818107559515859,0.48625669848751013,0.23723041997729852,0.24413145539906103,0.006901035421762514,0.00444594253592423,0.005120676451064447,0.9137395967592553
8,0,25767,uncertainty,0.0648411140268696,0.21949094114169268,0.028376844494892167,0.0892018779342723,0.06082503343938013,0.15464982711482309,0.271916948501897,3.816097289909027e-05
8,1,3282,confidence,3.954701171424684,3.7685105778241943,0.996594778660613,0.9953051643192489,-0.0012896143413640981,-0.1861905936004895,-0.2704029512055001,0.0005272812847604136
8,2,18479,confidence,2.0117616786047496,1.7117213497699146,0.7661748013620885,0.6619718309859155,-0.10420297037617299,-0.300040328834835,-0.24898630824593224,0.001673230872334034
8,3,7185,uncertainty,0.1485878143895092,0.3205025699776663,0.06696935300794551,0.13615023474178403,0.06918088173383852,0.1719147555881571,0.24678613715561876,0.000527439155695775
8,4,25066,confidence,0.9297369806504006,0.6978904618903505,0.3847900113507378,0.29577464788732394,-0.08901536346341388,-0.23184651876005002,-0.20413682560653634,0.007068682306163867
8,5,5686,confidence,0.15657738064258242,0.05645955448419276,0.06583427922814983,0.023474178403755867,-0.04236010082439396,-0.10011782615838966,-0.20261841448250248,0.017346545552426325
8,6,908,confidence,0.11107905471230203,0.04174893338915328,0.0510783200908059,0.018779342723004695,-0.032298977367801206,-0.06933012132314875,-0.17301141573501344,0.041711104173375334
8,7,17816,confidence,0.027081593752719218,0.0,0.012485811577752554,0.0,-0.012485811577752554,-0.027081593752719218,-0.15877476047730466,0.10151029169646691
8,8,29981,uncertainty,0.2945828080583241,0.425834124077094,0.12145289443813848,0.1643192488262911,0.04286635438815262,0.13125131601876988,0.1465328362907504,0.0619427928817168
8,9,7652,uncertainty,0.03877469548843505,0.09115971198104357,0.018161180476730987,0.04225352112676056,0.024092340650029576,0.05238501649260852,0.14257432624177427,0.03430309454500908
8,10,16146,confidence,0.15172083829778008,0.08690443732928782,0.06469920544835414,0.03755868544600939,-0.02714052000234475,-0.06481640096849225,-0.12567664394609115,0.13562870115348002
8,11,20835,confidence,2.7715614808133457,2.6798602482522598,0.9489216799091941,0.9436619718309859,-0.005259708078208192,-0.09170123256108598,-0.11962131361935065,0.0289237363117589
8,12,31633,uncertainty,1.103490346947539,1.239521412782266,0.4540295119182747,0.5164319248826291,0.06240241296435445,0.13603106583472702,0.11141361869471675,0.22327082243932528
8,13,9919,confidence,1.9263806559576755,1.7963764163809763,0.7185017026106697,0.6666666666666666,-0.05183503594400307,-0.13000423957669915,-0.10099158868896395,0.31617704238775945
8,14,24223,uncertainty,3.4964434767689525,3.5463743433706076,1.0,0.9953051643192489,-0.0046948356807511304,0.04993086660165513,0.09860751163094378,0.08575891914622172
8,15,31745,confidence,2.139495329201966,2.010799826590668,0.7525539160045402,0.7089201877934272,-0.043633728211113,-0.12869550261129792,-0.0975736073131393,0.3263812301589063
8,16,6928,confidence,3.893894553049198,3.841301762442074,1.0,1.0,0.0,-0.05259279060712396,-0.09751709270976062,0.1794583931517313
8,17,12522,confidence,0.048282218168867026,0.016829680948749953,0.015891032917139614,0.004694835680751174,-0.01119619723638844,-0.03145253722011707,-0.09664335334678396,0.2094995387993317
8,18,6116,uncertainty,3.3592766890054935,3.4096400984016384,0.996594778660613,0.9953051643192489,-0.0012896143413640981,0.05036340939614492,0.09414436283760436,0.12309416571085459
8,19,12388,confidence,0.3932725536160247,0.3181993759853739,0.17253121452894438,0.14084507042253522,-0.03168614410640916,-0.0750731776306508,-0.09074503093129778,0.24164449813794586
8,20,7900,uncertainty,0.10862565230024253,0.1585512575409222,0.04426787741203178,0.06572769953051644,0.021459822118484656,0.04992560524067967,0.08905384067531923,0.19301133554532546
8,21,2719,confidence,0.3880635146791629,0.3176913641987832,0.17253121452894438,0.14084507042253522,-0.03168614410640916,-0.0703721504803797,-0.08581094889494537,0.2873509406143011
8,22,28400,uncertainty,0.012178824518920344,0.03009861064069148,0.0056753688989784334,0.014084507042253521,0.008409138143275088,0.017919786121771135,0.0847324029850912,0.19691135891710587
8,23,8715,uncertainty,1.5767352199446194,1.6793945999772335,0.623155505107832,0.6619718309859155,0.03881632587808348,0.1026593800326141,0.0828223463568763,0.26064727743786154
8,24,2952,uncertainty,0.01253884306830797,0.0301564612858732,0.0056753688989784334,0.014084507042253521,0.008409138143275088,0.01761761821756523,0.08241414897254287,0.19691135891710587
8,25,2301,confidence,0.024245485409705243,0.010246576837530719,0.011350737797956867,0.004694835680751174,-0.006655902117205693,-0.013998908572174524,-0.07302313485165313,0.384392852920208
8,26,16593,uncertainty,5.2462642815272735,5.288580474719195,1.0,1.0,0.0,0.04231619319192159,0.07266612993743575,0.5687891795061231
8,27,30656,uncertainty,0.3726658279860601,0.43640072021126186,0.16458569807037457,0.18779342723004694,0.02320772915967237,0.06373489222520173,0.07257325511005329,0.33834243076105575
8,28,19772,uncertainty,1.9662880859634797,2.0690134388740073,0.6799091940976163,0.6995305164319249,0.019621322334308577,0.10272535291052765,0.07187799535070659,0.2145531738980152
8,29,1884,confidence,0.038231055392850946,0.02012730987978653,0.0170261066969353,0.009389671361502348,-0.007636435335432953,-0.018103745513064415,-0.07148775919033358,0.4173438445384311
8,30,2337,uncertainty,0.06364630110282768,0.09167333947660777,0.028376844494892167,0.04225352112676056,0.013876676631868395,0.028027038373780094,0.06896333159829915,0.300851389317483
8,31,13372,uncertainty,0.2604272127422112,0.3058026788380224,0.12031782065834279,0.14084507042253522,0.02052724976419243,0.04537546609581122,0.062072826539633634,0.39848847575370494
8,32,32194,confidence,5.1163047672535855,5.0941298937014015,1.0,1.0,0.0,-0.02217487355218406,-0.05848055636413318,0.5340782099425375
8,33,11129,confidence,1.9945112189423888,1.9220146147857808,0.7412031782065834,0.6995305164319249,-0.04167266177465856,-0.07249660415660797,-0.057066064919937785,0.8505933657477434
8,34,4404,confidence,0.6287058498477828,0.5696426971417637,0.2383654937570942,0.215962441314554,-0.022403052442540206,-0.05906315270601903,-0.05273283802680033,0.46457096591595504
8,35,6277,confidence,0.10704539149627512,0.08360138073773452,0.04767309875141884,0.03755868544600939,-0.01011441330540945,-0.023444010758540607,-0.051800353412417115,0.5181953400927626
8,36,20701,confidence,0.07156061557852045,0.053765253281929125,0.032917139614074914,0.023474178403755867,-0.009442961210319047,-0.017795362296591323,-0.048307715335828255,0.49390424559950585
8,37,2083,confidence,7.223869039576657,7.159898654955653,1.0,1.0,0.0,-0.0639703846210038,-0.04528852897211747,0.4302405282980284
8,38,299,confidence,2.257028293934366,2.2216298490622792,0.9035187287173666,0.892018779342723,-0.011499949374643603,-0.03539844487208699,-0.04421247818313293,0.7050579015055305
8,39,3303,confidence,2.1937801881220773,2.1656235831444253,0.8955732122587968,0.8873239436619719,-0.008249268596824955,-0.028156604977652044,-0.035788296708600176,0.42855386568747267
8,40,7847,confidence,1.4662326995143826,1.4200047898180608,0.5664018161180476,0.5446009389671361,-0.021800877150911502,-0.046227909696321845,-0.03480526776281416,0.803786598803236
8,41,27170,uncertainty,0.02199868257416499,0.02973108560266629,0.01021566401816118,0.014084507042253521,0.0038688430240923413,0.007732403028501301,0.03314930125152729,0.6334552279191835
8,42,15395,confidence,0.10840655699220067,0.09296896647959248,0.04540295119182747,0.03755868544600939,-0.007844265745818077,-0.015437590512608193,-0.031620115416364836,0.6251259656224232
8,43,5125,uncertainty,2.5639655898567226,2.5959519959391564,0.8706015891032917,0.8826291079812206,0.012027518877928967,0.03198640608243375,0.02855774908667909,0.9749121484047721
8,44,28871,confidence,0.36414702363506757,0.3422520160675049,0.16458569807037457,0.15492957746478872,-0.00965612060558585,-0.021895007567562685,-0.026988720726938187,0.7458305086030095
8,45,232,confidence,0.9365907370299946,0.9076321113837157,0.3927355278093076,0.38967136150234744,-0.003064166306960159,-0.028958625646278935,-0.02492249836591845,0.5772662248752896
8,46,19568,uncertainty,0.7312087604055069,0.7589476365998318,0.3030646992054484,0.30985915492957744,0.006794455724129067,0.027738876194324913,0.02443436953146223,0.8500953638401664
8,47,1133,confidence,0.24703430074027125,0.23023511994052942,0.10896708286038592,0.09859154929577464,-0.01037553356461128,-0.016799180799741825,-0.02380165804348538,0.7071258025559045
8,48,26974,uncertainty,0.39059366324702943,0.40697166281686703,0.16799091940976163,0.17370892018779344,0.0057180007780318065,0.016377999569837598,0.018519389297249462,0.7776480372269675
8,49,16736,uncertainty,0.35774014485951316,0.3729940994244786,0.15664018161180476,0.1643192488262911,0.007679067214486329,0.015253954564965422,0.018165104253003307,0.8123151402894359
8,50,23378,uncertainty,2.2863962772079276,2.3152372031144695,0.6708286038592508,0.6901408450704225,0.0193122412111717,0.02884092590654186,0.016724193123291292,0.9625342828403547
8,51,24600,confidence,0.13839253881326735,0.13267885687205713,0.060158910329171394,0.06103286384976526,0.0008739535205938634,-0.005713681941210219,-0.01067113849684055,0.9948602330512307
8,52,18954,confidence,0.27114368865222044,0.26593343976517797,0.1112372304199773,0.11267605633802817,0.0014388259180508761,-0.005210248887042468,-0.006802431901026171,0.9737181257102705
8,53,8089,confidence,0.0416201081097329,0.04018748534117506,0.019296254256526674,0.018779342723004695,-0.0005169115335219784,-0.0014326227685578369,-0.004875609847207914,0.957023459500009
8,54,27981,confidence,1.397082321760197,1.3922713485681955,0.5902383654937571,0.5868544600938967,-0.003383905399860332,-0.004810973192001633,-0.004078776172026072,0.9592485312264314
8,55,18645,confidence,0.06364408470309688,0.062405307527998805,0.029511918274687854,0.028169014084507043,-0.001342904190180811,-0.0012387771750980714,-0.0033828550097777404,0.9323754594792366
12,0,31615,confidence,3.430510665988814,2.928306741893571,0.9545970488081725,0.8732394366197183,-0.08135761218845428,-0.5022039240952427,-0.42904156196308435,2.292800341939902e-08
12,1,28257,uncertainty,0.1284758519639222,0.42521459507830267,0.05221339387060159,0.17370892018779344,0.12149552631719185,0.2967387431143805,0.38621057329551317,2.1097390599370405e-09
12,2,23860,confidence,2.0468075123872445,1.673145035622825,0.753688989784336,0.6197183098591549,-0.13397067992518108,-0.37366247676441944,-0.2903370980315892,0.0005774028963530466
12,3,26529,uncertainty,0.3216062501394248,0.5753249775076137,0.12599318955732122,0.22535211267605634,0.09935892311873512,0.2537187273681889,0.260746837535455,0.00022545337622881446
12,4,31839,confidence,0.3362041012247629,0.16122262578615001,0.13166855845629966,0.06572769953051644,-0.06594085892578322,-0.1749814754386129,-0.23190701079124554,0.007135321874727804
12,5,17063,confidence,1.705629904613863,1.4317762437560748,0.6901248581157775,0.5821596244131455,-0.107965233702632,-0.2738536608577882,-0.22920301767619047,0.0023621947449180857
12,6,24001,confidence,0.2343930713705524,0.09811612362033324,0.08853575482406356,0.03755868544600939,-0.05097706937805417,-0.13627694775021915,-0.21008693385199287,0.012828548137244397
12,7,16475,uncertainty,0.989029414808033,1.251743731924066,0.3836549375709421,0.4788732394366197,0.09521830186567759,0.2627143171160331,0.20216509159661214,0.006639327282879592
12,8,2568,confidence,3.4574414444294472,3.32576576868693,0.9931895573212258,0.9765258215962441,-0.0166637357249817,-0.13167567574251704,-0.19889208168407876,0.051209678233237264
12,9,18275,uncertainty,0.1995041622070936,0.3561353112610293,0.0771850170261067,0.14084507042253522,0.06366005339642852,0.15663114905393571,0.1960414281510395,0.0042888861113370355
12,10,13744,uncertainty,0.005230367792586328,0.05332028921781012,0.0022701475595913734,0.023474178403755867,0.021204030844164494,0.04808992142522379,0.18829651003670828,0.0005039274520294111
12,11,12612,confidence,1.3732291702244528,1.115242299899249,0.5017026106696936,0.39436619718309857,-0.107336413486595,-0.25798687032520373,-0.18076311772474576,0.016309244202572997
12,12,7729,uncertainty,0.5249068645018319,0.7189338509465607,0.20658342792281498,0.27230046948356806,0.06571704156075309,0.19402698644472882,0.17354480417833654,0.019025217667406526
12,13,27311,confidence,0.0369307597027193,0.0,0.014755959137343927,0.0,-0.014755959137343927,-0.0369307597027193,-0.17148921672458667,0.07475197133816401
12,14,1492,confidence,0.22088231049926274,0.11679661217989497,0.08967082860385925,0.046948356807511735,-0.042722471796347514,-0.10408569831936777,-0.16648589170161943,0.0428924002245363
12,15,25238,confidence,0.033050878905817004,0.0,0.012485811577752554,0.0,-0.012485811577752554,-0.033050878905817004,-0.15702694819628835,0.10151029169646691
12,16,2926,confidence,7.910316517620974,7.795885439769763,1.0,1.0,0.0,-0.11443107785121143,-0.15480405235654496,0.05804685478733852
12,17,6950,uncertainty,0.01876278551428597,0.0672787455885623,0.007945516458569807,0.028169014084507043,0.020223497625937236,0.04851596007427633,0.15320018910223762,0.014379054823740108
12,18,604,uncertainty,11.110960203727176,11.364068114141903,1.0,1.0,0.0,0.2531079104147267,0.14549360239167206,0.09361268766392937
12,19,29082,confidence,0.08306877052878683,0.0276988470498385,0.03178206583427923,0.009389671361502348,-0.02239239447277688,-0.055369923478948334,-0.14348032885887643,0.07427522526736394
12,20,17722,confidence,0.4575696670779034,0.3006250175511893,0.12599318955732122,0.09859154929577464,-0.02740164026154658,-0.1569446495267141,-0.1400303514713455,0.22458656284812817
12,21,9092,confidence,6.4457673187558955,6.273541037465485,1.0,1.0,0.0,-0.17222628129041073,-0.13907777359150456,0.03172335232509659
12,22,7513,confidence,0.06528263736122988,0.024649906606181687,0.02724177071509648,0.009389671361502348,-0.017852099353594133,-0.040632730755048196,-0.12271399190865344,0.12692325210128036
12,23,25401,confidence,0.06373411572615487,0.024407064411002145,0.02724177071509648,0.009389671361502348,-0.017852099353594133,-0.039327051315152725,-0.12173344762534342,0.12945034358974866
12,24,19657,uncertainty,0.007717163960589995,0.03444717411703907,0.00340522133938706,0.014084507042253521,0.010679285702866461,0.026730010156449074,0.11897100117373637,0.0581144645679585
12,25,20980,confidence,3.8726801926377954,3.755658166509279,0.978433598183882,0.9624413145539906,-0.015992283629891357,-0.1170220261285162,-0.11804835371405906,0.32153953837613036
12,26,2734,uncertainty,0.01599981322055778,0.050075299303296586,0.00681044267877412,0.018779342723004695,0.011968900044230575,0.034075486082738804,0.1168146036226759,0.0977468858612888
12,27,21379,uncertainty,0.015504117991678019,0.047127286033451274,0.00681044267877412,0.018779342723004695,0.011968900044230575,0.03162316804177326,0.11476010772841351,0.09715443063063091
12,28,528,uncertainty,0.010531557269318285,0.03361863933258773,0.004540295119182747,0.014084507042253521,0.009544211923070775,0.02308708206326944,0.10123921898562172,0.11691689597764271
12,29,19230,uncertainty,6.344313519225624,6.437757581612314,1.0,1.0,0.0,0.09344406238669034,0.09616274123990498,0.30598918295695554
12,30,1230,confidence,0.18114503071337903,0.11161961130133258,0.0510783200908059,0.028169014084507043,-0.022909306006298858,-0.06952541941204646,-0.09518916056903662,0.16434608043194887
12,31,282,confidence,0.13242893240643955,0.08082666531415053,0.04540295119182747,0.028169014084507043,-0.017233937107320425,-0.05160226709228902,-0.09274820115905212,0.26303030701508723
12,32,26634,confidence,0.03212460215868392,0.010662273621894943,0.012485811577752554,0.004694835680751174,-0.00779097589700138,-0.021462328536788977,-0.09268354808896176,0.3268251048772086
12,33,23610,confidence,0.5144095142096045,0.41794307243096435,0.18388195232690124,0.14553990610328638,-0.03834204622361487,-0.09646644177864011,-0.08936425077052336,0.2050461263267882
12,34,10505,confidence,0.06358707993038666,0.03345443721108593,0.026106696935300794,0.014084507042253521,-0.012022189893047272,-0.03013264271930073,-0.08867012979811123,0.3002566105069482
12,35,510,uncertainty,0.4613032368065686,0.5665903236944351,0.16572077185017026,0.1784037558685446,0.012682984018374338,0.10528708688786648,0.08843767812306026,0.5226357730192337
12,36,18119,confidence,0.0702110922701919,0.03589588375718381,0.02383654937570942,0.014084507042253521,-0.009752042333455899,-0.03431520851300809,-0.0871757111634692,0.382461081567392
12,37,2000,confidence,0.48651134683650143,0.39504054902305064,0.16912599318955732,0.13615023474178403,-0.032975758447773285,-0.0914707978134508,-0.08568238403555117,0.245256729595539
12,38,6704,uncertainty,0.013259767268220899,0.031997019136455696,0.0056753688989784334,0.014084507042253521,0.008409138143275088,0.018737251868234796,0.08271514935295615,0.19805031324179967
12,39,31572,confidence,0.08945371560693192,0.05488971477383179,0.032917139614074914,0.023474178403755867,-0.009442961210319047,-0.034564000833100135,-0.08057239882626975,0.45711829562348294
12,40,27645,confidence,2.099562943996555,2.0064838279580846,0.7650397275822929,0.7417840375586855,-0.02325569002360739,-0.0930791160384703,-0.07604558481818467,0.31006647446099145
12,41,19120,confidence,0.04644232710969299,0.02402606592491759,0.018161180476730987,0.009389671361502348,-0.00877150911522864,-0.0224162611847754,-0.0744491899813379,0.368774672872361
12,42,4058,confidence,0.03061309196350929,0.012609368758582174,0.01021566401816118,0.004694835680751174,-0.005520828337410006,-0.018003723204927116,-0.0714289243622771,0.4467362529188835
12,43,19223,confidence,0.9715454359195289,0.8761061681828028,0.3337116912599319,0.3051643192488263,-0.028547372011105576,-0.09543926773672606,-0.06866484499413471,0.46813214564914496
12,44,30930,confidence,0.6511449821961454,0.5728800699744426,0.24404086265607264,0.20187793427230047,-0.04216292838377217,-0.07826491222170273,-0.06729163128363891,0.30250817949231057
12,45,10363,confidence,0.13526211558892967,0.09656386420200688,0.043132803632236094,0.03286384976525822,-0.010268953866977876,-0.03869825138692279,-0.06479779286200218,0.4859839714715197
12,46,2035,confidence,0.26828458035844677,0.21642164109458387,0.08967082860385925,0.07042253521126761,-0.01924829339259164,-0.0518629392638629,-0.06172295341974624,0.3864410766539771
12,47,23008,confidence,0.031181674810056653,0.015031873900006074,0.01021566401816118,0.004694835680751174,-0.005520828337410006,-0.01614980091005058,-0.05986238568632126,0.4502469851744181
12,48,27220,confidence,0.49487408146549705,0.4368137843172315,0.17366628830874006,0.1596244131455399,-0.014041875163200157,-0.05806029714826555,-0.05445315660417923,0.5439373227542449
12,49,32743,uncertainty,0.27546368392182263,0.31820435926947793,0.11237230419977298,0.13145539906103287,0.01908309486125989,0.0427406753476553,0.05340437568172841,0.4509798831340319
12,50,2251,uncertainty,0.06746176856059356,0.09137735904102594,0.026106696935300794,0.03286384976525822,0.006757152829957425,0.023915590480432375,0.052084720592727306,0.5740590938514407
12,51,12410,confidence,0.5356325835293998,0.4854179066671452,0.18955732122587968,0.17370892018779344,-0.01584840103808624,-0.050214676862254615,-0.045129502821222495,0.5582266878529805
12,52,14067,confidence,0.08450187240366767,0.064686226732854,0.032917139614074914,0.023474178403755867,-0.009442961210319047,-0.019815645670813675,-0.04416560466972594,0.4808018147857268
12,53,28679,uncertainty,0.13757827685179694,0.16143196737262563,0.056753688989784334,0.06103286384976526,0.0042791748599809235,0.023853690520828696,0.039608627567321336,0.7465265189093959
12,54,5485,confidence,0.09473744829721267,0.0772682120542571,0.039727582292849034,0.03286384976525822,-0.006863732527590816,-0.01746923624295557,-0.03921670942935651,0.630806182675501
12,55,1744,uncertainty,0.13384171674254264,0.1562876645388178,0.049943246311010214,0.056338028169014086,0.0063947818580038715,0.02244594779627515,0.03617491644139264,0.6917713712293933
12,56,23622,uncertainty,0.02458471824308259,0.03410078662102211,0.01021566401816118,0.014084507042253521,0.0038688430240923413,0.009516068377939519,0.035898374724964176,0.6248948409287299
12,57,12491,uncertainty,0.5021473901361125,0.5362145587312224,0.2054483541430193,0.22065727699530516,0.015208922852285867,0.03406716859510983,0.03391891852054613,0.6814153282456135
12,58,27067,uncertainty,2.832037800421915,2.861893203896536,0.9318955732122588,0.9389671361502347,0.00707156293797595,0.02985540347462079,0.03389868849929602,0.7272634752856174
12,59,19651,uncertainty,0.22254463113531486,0.24563764854216238,0.094211123723042,0.10328638497652583,0.009075261253483832,0.02309301740684752,0.032560141314009826,0.6457885244514119
12,60,24624,uncertainty,1.1373723860360707,1.1790965957820696,0.3325766174801362,0.3474178403755869,0.014841222895450645,0.041724209745998886,0.024380315540645806,0.7515945794510969
12,61,24124,uncertainty,2.817614382972241,2.8230558135699777,0.9988649262202043,1.0,0.0011350737797957144,0.005441430597736829,0.023645797240979784,0.9787926009004743
12,62,24577,uncertainty,0.7403541520559287,0.7719415275143905,0.23269012485811577,0.23943661971830985,0.006746494860194074,0.0315873754584618,0.022002275943044696,0.8239655520075062
12,63,17420,confidence,0.03803131718370349,0.03226844917440638,0.015891032917139614,0.014084507042253521,-0.0018065258748860922,-0.005762868009297109,-0.020175757653332998,0.8426308294811005
12,64,22706,confidence,0.0479116815984858,0.04189589997412453,0.019296254256526674,0.018779342723004695,-0.0005169115335219784,-0.006015781624361269,-0.018568389602956464,0.9416406490895921
12,65,10844,uncertainty,0.3696305218673862,0.38246612593601564,0.15777525539160045,0.1596244131455399,0.0018491577539394566,0.012835604068629436,0.014760686884169668,0.8769246027282943
12,66,24536,uncertainty,0.26454546963045467,0.2744576091497717,0.11237230419977298,0.11267605633802817,0.00030375213825518943,0.00991213951931702,0.013046634075314482,0.8750052022255203
12,67,18988,confidence,0.1140458743499167,0.10895720110252989,0.046538024971623154,0.046948356807511735,0.00041033183588858047,-0.005088673247386807,-0.01006122976433813,0.9873321394807651
12,68,25718,confidence,0.06309276352405006,0.059517205601007164,0.021566401816118047,0.023474178403755867,0.0019077765876378203,-0.003575557923042899,-0.008711437506154138,0.880383861281685
12,69,3543,confidence,0.15255683937895448,0.14733410105459008,0.060158910329171394,0.056338028169014086,-0.0038208821601573087,-0.005222738324364401,-0.008565255215116231,0.8489056329677531
12,70,1003,uncertainty,0.48019917977383947,0.4839389850276177,0.19182746878547105,0.19248826291079812,0.0006607941253270744,0.0037398052537782056,0.0037405547819017474,0.9523370168143724
12,71,14573,uncertainty,0.6083479458032753,0.6112631150814289,0.20658342792281498,0.2112676056338028,0.004684177710987836,0.0029151692781536065,0.0023821250717593573,0.9581202574666106
12,72,6547,confidence,0.09842415375552573,0.0976690003569697,0.03064699205448354,0.028169014084507043,-0.0024779779699764977,-0.0007551533985560299,-0.0013059604449345405,0.8640059428863263
12,73,30075,uncertainty,0.8339373967975006,0.8342824105365735,0.2996594778660613,0.3004694835680751,0.0008100057020138385,0.0003450137390729191,0.0002637494276328487,0.9801347722552248
16,0,21747,uncertainty,2.0166400553284385,3.0963097469347742,0.6799091940976163,0.9295774647887324,0.24966827069111608,1.0796696916063357,0.8290670941260899,3.2216577029600694e-24
16,1,6219,confidence,0.5000259343124546,0.05853073361893775,0.18955732122587968,0.023474178403755867,-0.1660831428221238,-0.44149520069351683,-0.5563644082200604,2.52368715710501e-09
16,2,6986,uncertainty,16.616709910510753,17.341979179024136,1.0,1.0,0.0,0.725269268513383,0.43384951936101834,3.643215692860445e-07
16,3,21931,uncertainty,1.0425459131615387,1.517722915595686,0.4267877412031782,0.6103286384976526,0.18354089729447443,0.4751770024341473,0.38618629355763373,2.025152115023167e-07
16,4,24126,confidence,8.01277141917442,7.645190216565916,1.0,1.0,0.0,-0.3675812026085046,-0.3714209914506235,3.3736953197485777e-06
16,5,27420,confidence,1.9377840079460187,1.4899619364402663,0.7185017026106697,0.5774647887323944,-0.14103691387827533,-0.4478220715057524,-0.34864960285302954,8.043596348270897e-07
16,6,6093,uncertainty,0.6932791932892989,1.1263714396337947,0.27128263337116915,0.4225352112676056,0.15125257789643648,0.43309224634449583,0.3440649652421316,2.940653044162607e-06
16,7,5951,uncertainty,0.14072639419867422,0.39755853241038436,0.060158910329171394,0.1643192488262911,0.1041603384971197,0.25683213821171014,0.3423102678883576,2.667085181659075e-07
16,8,24846,uncertainty,0.6409941036233026,1.0321895729208217,0.2576617480136209,0.4131455399061033,0.1554837918924824,0.39119546929751914,0.33060096081196033,7.344890735561868e-06
16,9,17384,confidence,0.16863664352122554,0.030037869869823187,0.07604994324631101,0.014084507042253521,-0.061965436204057485,-0.13859877365140236,-0.3060820347677042,0.0008669878476109484
16,10,19391,confidence,3.355277786189933,3.106718300653735,0.9659477866061293,0.9624413145539906,-0.0035064720521387205,-0.2485594855361981,-0.2792347656687655,6.483858822734056e-06
16,11,29862,confidence,3.433683417576802,3.0604072008894083,0.8933030646992054,0.8544600938967136,-0.03884297080249177,-0.3732762166873935,-0.24297746852901944,0.0003967364289900268
16,12,2644,uncertainty,0.0029586224767054925,0.06283660002157722,0.0011350737797956867,0.028169014084507043,0.027033940304711356,0.05987797754487172,0.222783732093498,9.322589253873378e-06
16,13,2315,uncertainty,0.21280536451350546,0.3914167478050984,0.08740068104426787,0.15492957746478872,0.06752889642052085,0.17861138329159293,0.21818635628393415,0.00267265176461346
16,14,3791,confidence,2.697764356615324,2.3888071221365057,0.8070374574347332,0.7511737089201878,-0.05586374851454545,-0.3089572344788185,-0.20403168860795873,0.0037182897503096205
16,15,25980,uncertainty,0.007325964536894193,0.06307698079677815,0.00340522133938706,0.028169014084507043,0.024763792745119983,0.055751016259883955,0.20141471889659646,0.00032522995551793166
16,16,29799,confidence,0.1256637749146928,0.038204419221116906,0.0510783200908059,0.014084507042253521,-0.03699381304855238,-0.0874593556935759,-0.1929180487586586,0.01819546716732496
16,17,17490,confidence,1.8398778102995994,1.5832347903453128,0.681044267877412,0.5915492957746479,-0.08949497210276414,-0.2566430199542866,-0.19210403582624425,0.018209606247516913
16,18,9342,uncertainty,2.869300283178704,3.2141483635969563,0.7729852440408627,0.8403755868544601,0.06739034281359746,0.3448480804182523,0.1901556725575495,0.002292309435536473
16,19,10516,confidence,0.0914453450721455,0.02026638626492639,0.03518728717366629,0.009389671361502348,-0.02579761581216394,-0.07117895880721911,-0.189656227170431,0.046762526006755976
16,20,29523,uncertainty,0.2572933729065669,0.415675658015578,0.09988649262202043,0.1643192488262911,0.06443275620427066,0.1583822851090111,0.18095162240381757,0.00871447923763325
16,21,22464,confidence,1.0963777732632622,0.8851873046355628,0.4642451759364359,0.3755868544600939,-0.088658321476342,-0.2111904686276994,-0.18028565337520774,0.016993258515377318
16,22,30866,uncertainty,0.0,0.03219417115332375,0.0,0.014084507042253521,0.014084507042253521,0.03219417115332375,0.16873955582790937,0.00042435903747250033
